"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Trustv7.nlogo"
"Sweep_Reliability_x_Transparency"
"03/01/2026 12:45:59:211 -0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","robot-reliability","robot-transparency","num-humans","num-robots","initial-tasks","initial-trust","robot-autonomy","robot-comm-frequency","collaboration-rate","delegation-sensitivity","max-ticks","[step]","average-trust","total-tasks-completed","team-efficiency","get-average-stress","get-task-success-rate","get-delegation-rate","get-human-idle-rate","get-mean-kalman-gain","get-mean-trust-covariance","get-misallocation-rate","get-judgment-failure-rate"
"266","40","70","3","3","30","50","70","50","50","0.5","2000","2000","40.90289960744578","63","100","83.33333333333333","59.43396226415094","7.317073170731707","0","0.24109166110296654","3.177040822753272","0","0"
"265","100","50","3","3","30","50","70","50","50","0.5","2000","2000","100","102","100","66.66666666666667","87.17948717948718","10.16949152542373","0","0.2505599643656643","3.3435114449261687","50","333.33333333333337"
"267","55","70","3","3","30","50","70","50","50","0.5","2000","2000","55.282026313042955","91","100","74.90724381980563","72.22222222222221","8.620689655172415","0","0.24948106671493245","3.3259474697418834","40","1050"
"268","70","70","3","3","30","50","70","50","50","0.5","2000","2000","70.45049475576072","96","100","90.25341138423313","78.04878048780488","7.2727272727272725","0","0.24147137774760696","3.183568063783632","25","1600"
"269","85","70","3","3","30","50","70","50","50","0.5","2000","2000","85.20371377982535","96","100","83.33333333333333","82.75862068965517","13.636363636363635","0","0.24109166110296654","3.177040822753272","0","0"
"270","100","70","3","3","30","50","70","50","50","0.5","2000","2000","100","97","100","64.07410483603279","83.62068965517241","10","0","0.23783431710859682","3.120563907683421","33.33333333333333","750"
"271","40","90","3","3","30","50","70","50","50","0.5","2000","2000","41.059707785897615","75","100","54.50114772948155","63.02521008403361","1.5625","0","0.23419867796611016","3.063721588831619","0","0"
"272","55","90","3","3","30","50","70","50","50","0.5","2000","2000","56.54627233485991","76","100","83.33333333333333","61.29032258064516","1.5151515151515151","0","0.23661997728496278","3.0996439273708525","0","0"
"273","70","90","3","3","30","50","70","50","50","0.5","2000","2000","71.90148477919004","91","100","66.66666666666667","81.98198198198197","11.76470588235294","0","0.22834560140565666","2.9592390842090945","0","0"
"274","85","90","3","3","30","50","70","50","50","0.5","2000","2000","85.00000767493982","101","100","85.87570621468926","88.59649122807018","11.864406779661017","0","0.2337644195152603","3.0524056418804815","0","0"
"276","40","10","3","3","30","50","70","50","50","0.5","2000","2000","40.36635495406895","63","100","83.33333333333333","57.27272727272727","5.660377358490567","0","0.286219531745681","4.010118028513069","0","0"
"277","55","10","3","3","30","50","70","50","50","0.5","2000","2000","54.220445926249646","89","100","90.10880345141099","68.46153846153847","1.5625","0","0.28626087468549694","4.0109208486530195","0","0"
"275","100","90","3","3","30","50","70","50","50","0.5","2000","2000","100","100","100","56.03512984738893","84.7457627118644","3.508771929824561","0","0.23124897093062854","3.0081458622327713","0","0"
"278","70","10","3","3","30","50","70","50","50","0.5","2000","2000","70.252185976325","95","100","70.4714374379089","77.8688524590164","1.6129032258064515","0","0.27695135803084625","3.834100435176468","100","1500"
"280","100","10","3","3","30","50","70","50","50","0.5","2000","2000","100","111","100","64.60674157303372","86.71875","10.714285714285714","0","0.2773856236642521","3.842035539633937","16.666666666666664","1300"
"281","40","30","3","3","30","50","70","50","50","0.5","2000","2000","40.17614909867422","70","100","50","62.5","4.545454545454546","0","0.26820234548190286","3.66519226811876","0","0"
"279","85","10","3","3","30","50","70","50","50","0.5","2000","2000","85.55604726476274","77","100","83.33333333333333","77","7.547169811320755","0","0.2862219076566998","4.010164157845152","25","1700"
"282","55","30","3","3","30","50","70","50","50","0.5","2000","2000","55.140169766401094","66","83.33333333333334","83.33333333333333","68.75","5","0","0.2682023343191593","3.665192058505479","50","1400"
"283","70","30","3","3","30","50","70","50","50","0.5","2000","2000","70.22989102119779","95","100","89.7119341563786","77.8688524590164","0","0","0.26392587721744226","3.585590631640823","0","0"
"285","100","30","3","3","30","50","70","50","50","0.5","2000","2000","100","94","100","83.33333333333333","92.15686274509804","17.5","0","0.2682023343191593","3.665192058505479","0","0"
"284","85","30","3","3","30","50","70","50","50","0.5","2000","2000","85.41146327706217","78","100","100","78.78787878787878","15.151515151515152","0","0.2702466702995139","3.703260530656731","20","1700"
"286","40","50","3","3","30","50","70","50","50","0.5","2000","2000","40.6327764025504","67","100","83.33333333333333","50.75757575757576","1.8181818181818181","0","0.2526878378485682","3.3815053455178643","100","3700"
"287","55","50","3","3","30","50","70","50","50","0.5","2000","2000","53.73471422987826","93","100","85.55791589282342","75","0","0","0.2503771069031131","3.3400612933284557","0","0"
"288","70","50","3","3","30","50","70","50","50","0.5","2000","2000","70.76753854433257","101","100","56.80473372780949","80.15873015873017","8.955223880597014","0","0.25060354235597365","3.3442321833921347","16.666666666666664","1300"
"290","100","50","3","3","30","50","70","50","50","0.5","2000","2000","100","88","100","66.66666666666667","83.80952380952381","11.904761904761903","0","0.25055996323391044","3.343511424545209","80","350"
"289","85","50","3","3","30","50","70","50","50","0.5","2000","2000","85.0020501274547","115","100","54.6571161324949","86.46616541353383","1.3513513513513513","0","0.2410202001404689","3.176212597747039","0","0"
"291","40","70","3","3","30","50","70","50","50","0.5","2000","2000","40.61951569953426","51","100","83.33333333333333","52.57731958762887","4.651162790697675","0","0.24109166110296654","3.177040822753272","0","0"
"294","85","70","3","3","30","50","70","50","50","0.5","2000","2000","87.26450316079331","79","100","53.030303030303934","83.15789473684211","7.5","33.33333333333333","0.22893684251683122","2.9745330910284715","0","0"
"292","55","70","3","3","30","50","70","50","50","0.5","2000","2000","55.3778603915571","79","100","53.040621402701824","77.45098039215686","8.333333333333332","33.33333333333333","0.22918620715253057","2.9785004248931863","0","0"
"293","70","70","3","3","30","50","70","50","50","0.5","2000","2000","71.41442184944445","90","100","67.61006289308176","75.63025210084034","5.970149253731343","0","0.23683850308321333","3.1038670147767156","25","1600"
"295","100","70","3","3","30","50","70","50","50","0.5","2000","2000","99.99691893473268","108","83.33333333333334","83.33333333333333","89.25619834710744","9.615384615384617","0","0.23888925644015832","3.1389119698432517","0","0"
"296","40","90","3","3","30","50","70","50","50","0.5","2000","2000","40.650143751437305","90","100","86.7724868996349","65.69343065693431","1.6129032258064515","0","0.23506240165421155","3.073138688870482","0","0"
"298","70","90","3","3","30","50","70","50","50","0.5","2000","2000","70.08681519717669","92","100","71.07843137254902","78.63247863247864","5.454545454545454","0","0.22851683380342105","2.9621380356445144","0","0"
"299","85","90","3","3","30","50","70","50","50","0.5","2000","2000","86.08529364124077","93","100","41.02564102564103","83.03571428571429","8.771929824561402","0","0.22704135607271025","2.9377837526186354","0","0"
"297","55","90","3","3","30","50","70","50","50","0.5","2000","2000","54.96782319830808","94","100","83.33333333333333","75.80645161290323","7.575757575757576","0","0.23546607299562639","3.0799519382692093","0","0"
"303","70","10","3","3","30","50","70","50","50","0.5","2000","2000","70.8194733260806","86","100","56.75595238095239","71.66666666666667","8.928571428571429","33.33333333333333","0.2785536441769881","3.8635638971128645","0","0"
"301","40","10","3","3","30","50","70","50","50","0.5","2000","2000","38.77992786010534","79","83.33333333333334","91.01527267038482","61.240310077519375","4.838709677419355","0","0.281801410631813","3.923949389540976","0","0"
"302","55","10","3","3","30","50","70","50","50","0.5","2000","2000","55.08139407135948","95","100","72.54584681714812","77.23577235772358","4","0","0.2835235470391897","3.957509578000213","0","0"
"300","100","90","3","3","30","50","70","50","50","0.5","2000","2000","100","94","100","83.33333333333333","89.52380952380953","14.285714285714285","0","0.23472620409044845","3.0674290258479324","16.666666666666664","900"
"306","40","30","3","3","30","50","70","50","50","0.5","2000","2000","39.35721679553213","69","100","84.5218234046868","59.48275862068966","1.694915254237288","0","0.2649721354074151","3.6052434435939014","0","0"
"304","85","10","3","3","30","50","70","50","50","0.5","2000","2000","85.51273906809274","94","100","66.66666666666667","82.45614035087719","13.043478260869565","0","0.2842712241425711","3.971980649667682","50","500"
"305","100","10","3","3","30","50","70","50","50","0.5","2000","2000","97.71557464199897","104","100","53.03030303030303","85.9504132231405","12.068965517241379","33.33333333333333","0.27249574494080614","3.75405265054678","57.14285714285714","275"
"307","55","30","3","3","30","50","70","50","50","0.5","2000","2000","55.38323331335679","86","100","50.943396226415096","71.07438016528926","1.639344262295082","0","0.2596663293916106","3.5083920525056147","0","0"
"308","70","30","3","3","30","50","70","50","50","0.5","2000","2000","70.25699334354299","85","100","39.34426230666749","75.89285714285714","1.694915254237288","0","0.2560181216727266","3.4437933950541897","100","1100"
"310","100","30","3","3","30","50","70","50","50","0.5","2000","2000","100","107","100","22.721611068892045","89.91596638655463","21.666666666666668","66.66666666666666","0.241954347110334","3.197540041125047","30.76923076923077","200"
"311","40","50","3","3","30","50","70","50","50","0.5","2000","2000","41.032352018662316","65","100","50","58.03571428571429","2.2222222222222223","0","0.25055761814032673","3.3434699081483896","0","0"
"309","85","30","3","3","30","50","70","50","50","0.5","2000","2000","86.05198408157105","109","100","78.04190272158391","85.15625","3.225806451612903","0","0.2655541909269816","3.6168265896942393","0","0"
"313","70","50","3","3","30","50","70","50","50","0.5","2000","2000","70.80709472172673","82","100","74.53822693475703","75.92592592592592","2.0408163265306123","0","0.2525458353891018","3.3789495842572013","0","0"
"312","55","50","3","3","30","50","70","50","50","0.5","2000","2000","55.97057577984426","67","100","66.66666666666667","63.8095238095238","8.571428571428571","0","0.250559963233911","3.3435114245452198","33.33333333333333","1900"
"315","100","50","3","3","30","50","70","50","50","0.5","2000","2000","99.96083115916126","94","100","73.9687148958101","81.73913043478261","10.204081632653061","0","0.2533254132900668","3.392821866363177","40","950"
"314","85","50","3","3","30","50","70","50","50","0.5","2000","2000","85.9268374010303","85","100","66.66666666666667","84.15841584158416","11.11111111111111","0","0.24843208861925384","3.3055175035725757","40","600"
"316","40","70","3","3","30","50","70","50","50","0.5","2000","2000","41.20236235053901","83","100","82.19245508019954","60.14492753623188","0","0","0.24052697025306438","3.167114089253823","0","0"
"317","55","70","3","3","30","50","70","50","50","0.5","2000","2000","54.78864147787266","98","100","87.8345498783455","76.5625","4.054054054054054","0","0.2353762008765606","3.0784064080229254","0","0"
"318","70","70","3","3","30","50","70","50","50","0.5","2000","2000","70.32222866595338","89","100","53.030726148061206","84.76190476190476","10","33.33333333333333","0.22898234289796437","2.975256433334113","0","0"
"319","85","70","3","3","30","50","70","50","50","0.5","2000","2000","85.41460878045774","80","66.66666666666666","36.36363636363637","80.8080808080808","13.333333333333334","33.33333333333333","0.22674624205989433","2.936606838573151","0","0"
"322","55","90","3","3","30","50","70","50","50","0.5","2000","2000","55.95985632130135","88","100","74.17577989315687","73.94957983193278","1.7241379310344827","0","0.23346813444915657","3.045939800975345","0","0"
"323","70","90","3","3","30","50","70","50","50","0.5","2000","2000","70.21739136133063","75","33.33333333333333","83.33333333333333","78.125","15","0","0.23483009551579567","3.069213110227258","0","0"
"321","40","90","3","3","30","50","70","50","50","0.5","2000","2000","39.74942442692713","60","100","66.66666666666667","54.54545454545454","2.272727272727273","0","0.23705458527789647","3.107097581341931","0","0"
"320","100","70","3","3","30","50","70","50","50","0.5","2000","2000","100","105","100","66.66666666666667","89.74358974358975","20.408163265306122","0","0.23864128227333145","3.1353834386308708","10","900"
"324","85","90","3","3","30","50","70","50","50","0.5","2000","2000","85.9288711203704","97","100","56.59459638832775","78.86178861788618","1.4285714285714286","0","0.2327687219397445","3.034084275138252","0","0"
"325","100","90","3","3","30","50","70","50","50","0.5","2000","2000","100","93","100","41.29321382962144","88.57142857142857","8","33.33333333333333","0.21961265488089265","2.8176764082899446","25","900"
"326","40","10","3","3","30","50","70","50","50","0.5","2000","2000","40.352831644192996","94","100","73.50775176232648","68.61313868613139","1.2987012987012987","0","0.2788397045824846","3.8687463945990523","0","0"
"327","55","10","3","3","30","50","70","50","50","0.5","2000","2000","55.392152682030506","69","100","83.33333333333333","69","4.444444444444445","0","0.2862195317456789","4.010118028513026","0","0"
"331","40","30","3","3","30","50","70","50","50","0.5","2000","2000","40.8385704499947","65","100","59.523809523809526","58.55855855855856","6.779661016949152","0","0.26453850878150603","3.597413850067941","25","1900"
"332","55","30","3","3","30","50","70","50","50","0.5","2000","2000","54.58999110622913","80","100","88.584474885845","65.04065040650406","0","0","0.2702770557820591","3.7038311785523326","0","0"
"330","100","10","3","3","30","50","70","50","50","0.5","2000","2000","100","104","100","80.37758219266372","89.65517241379311","8.955223880597014","0","0.28493076092123065","3.984803509418002","33.33333333333333","500"
"333","70","30","3","3","30","50","70","50","50","0.5","2000","2000","70.92220367916134","83","83.33333333333334","66.66666666666667","77.57009345794393","12","0","0.2661579983409759","3.6271235863943203","33.33333333333333","900"
"328","70","10","3","3","30","50","70","50","50","0.5","2000","2000","69.56839508575653","88","100","66.66666666666667","78.57142857142857","1.8181818181818181","0","0.2842712241473706","3.9719806497608645","0","0"
"329","85","10","3","3","30","50","70","50","50","0.5","2000","2000","86.21438103527463","87","100","100","87","20.588235294117645","0","0.28816783824626496","4.048255385599721","42.857142857142854","366.66666666666663"
"335","100","30","3","3","30","50","70","50","50","0.5","2000","2000","100","96","100","72.09922285511853","83.47826086956522","12.727272727272727","0","0.26400340156514135","3.587682717142613","28.57142857142857","700"
"336","40","50","3","3","30","50","70","50","50","0.5","2000","2000","39.932620396146774","79","100","100","64.75409836065575","2","0","0.2564441736309589","3.449018604323971","0","0"
"334","85","30","3","3","30","50","70","50","50","0.5","2000","2000","85.61251210276596","106","100","66.66666666666667","85.48387096774194","3.3333333333333335","0","0.2682023188871354","3.665191768723957","50","1400"
"338","70","50","3","3","30","50","70","50","50","0.5","2000","2000","70.2093808875137","100","100","67.9932800370754","74.07407407407408","1.36986301369863","0","0.24227161612588952","3.200048792393058","0","0"
"337","55","50","3","3","30","50","70","50","50","0.5","2000","2000","56.177438157183445","69","100","83.33333333333333","65.09433962264151","16.666666666666664","0","0.252687837848564","3.3815053455177893","25","750"
"339","85","50","3","3","30","50","70","50","50","0.5","2000","2000","85.89692399075479","88","100","60.71687308887997","77.87610619469027","3.278688524590164","33.33333333333333","0.24144127298595688","3.189611100264751","0","0"
"340","100","50","3","3","30","50","70","50","50","0.5","2000","2000","100","123","100","53.33333333332288","88.48920863309353","4.166666666666666","0","0.2454820777057458","3.2538992821078385","0","0"
"344","85","70","3","3","30","50","70","50","50","0.5","2000","2000","85.06517242344587","95","100","66.66666666666667","81.19658119658119","3.571428571428571","0","0.2383767192163575","3.1301332223176783","0","0"
"341","40","70","3","3","30","50","70","50","50","0.5","2000","2000","42.861552369466644","54","100","100","53.46534653465347","2.127659574468085","0","0.24328226047507628","3.21496705796552","0","0"
"345","100","70","3","3","30","50","70","50","50","0.5","2000","2000","100","114","100","100","92.6829268292683","3.076923076923077","0","0.24328226047507628","3.21496705796552","0","0"
"343","70","70","3","3","30","50","70","50","50","0.5","2000","2000","70.58932188239879","107","100","72.33223322332232","81.67938931297711","0","0","0.23554221458363633","3.081228065023518","0","0"
"342","55","70","3","3","30","50","70","50","50","0.5","2000","2000","56.1572233889265","78","50","51.16279069767442","67.24137931034483","5.769230769230769","0","0.2329280458158353","3.037217530945128","66.66666666666666","1050"
"346","40","90","3","3","30","50","70","50","50","0.5","2000","2000","41.45118296043773","74","100","49.19313356164383","59.199999999999996","1.8181818181818181","0","0.2239379833374849","2.887330134516161","0","0"
"347","55","90","3","3","30","50","70","50","50","0.5","2000","2000","56.5114552468495","67","100","83.33333333333333","62.616822429906534","6","0","0.23648382303092838","3.097809441119036","0","0"
"349","85","90","3","3","30","50","70","50","50","0.5","2000","2000","87.02180870326661","106","100","63.04545454545454","84.12698412698413","6.0606060606060606","0","0.22467386952094415","2.8991852533683082","0","0"
"350","100","90","3","3","30","50","70","50","50","0.5","2000","2000","100","114","100","83.33333333333333","93.44262295081968","3.9215686274509802","0","0.23483009551579567","3.069213110227258","0","0"
"348","70","90","3","3","30","50","70","50","50","0.5","2000","2000","70.28245265645285","89","100","83.33333333333333","77.39130434782608","1.9230769230769231","0","0.23483009551579567","3.069213110227258","0","0"
"353","70","10","3","3","30","50","70","50","50","0.5","2000","2000","69.96316288397082","73","100","56.71641818037756","73.73737373737373","18.75","0","0.2823117940879806","3.9336273362548924","11.11111111111111","1700"
"352","55","10","3","3","30","50","70","50","50","0.5","2000","2000","55.1979139182129","69","100","66.66666666666667","62.727272727272734","8.695652173913043","0","0.28427361014401464","3.9720277387100125","25","1900"
"351","40","10","3","3","30","50","70","50","50","0.5","2000","2000","40.34189451343213","80","100","50.76586408498349","62.99212598425197","0","0","0.27892689452647357","3.8704868116126163","0","0"
"354","85","10","3","3","30","50","70","50","50","0.5","2000","2000","85.42965188391706","105","100","70.25614583333333","87.5","17.24137931034483","33.33333333333333","0.27788068580334285","3.853671050796143","20","500"
"355","100","10","3","3","30","50","70","50","50","0.5","2000","2000","98.9650399320313","104","33.33333333333333","66.66666666666667","87.39495798319328","11.320754716981133","0","0.27446131351786","3.792524839427043","50","400"
"356","40","30","3","3","30","50","70","50","50","0.5","2000","2000","41.39487444665318","55","100","66.66666666666667","57.291666666666664","10","0","0.26615799829829573","3.627123585606178","25","2100"
"357","55","30","3","3","30","50","70","50","50","0.5","2000","2000","55.52876935332881","75","100","83.33333333333333","63.559322033898304","3.8461538461538463","0","0.2682023343189588","3.665192058501777","0","0"
"359","85","30","3","3","30","50","70","50","50","0.5","2000","2000","84.3589103101152","97","100","83.33333333333333","82.20338983050848","1.9230769230769231","0","0.26615799833880477","3.627123586354228","0","0"
"358","70","30","3","3","30","50","70","50","50","0.5","2000","2000","70.5238148221007","61","100","53.28193229166667","64.8936170212766","20.51282051282051","33.33333333333333","0.2570680000383227","3.4652597930405222","25","950"
"361","40","50","3","3","30","50","70","50","50","0.5","2000","2000","39.784931225499854","68","100","83.33333333333333","64.76190476190476","5.88235294117647","0","0.25055996323408986","3.3435114245483852","0","0"
"362","55","50","3","3","30","50","70","50","50","0.5","2000","2000","57.14029690874788","72","100","87.8345498783455","63.716814159292035","1.9607843137254901","0","0.24897804651446379","3.315681409375499","0","0"
"360","100","30","3","3","30","50","70","50","50","0.5","2000","2000","100","90","100","66.66666666666667","83.33333333333334","12.76595744680851","0","0.2661579983365326","3.6271235863122686","16.666666666666664","1300"
"364","85","50","3","3","30","50","70","50","50","0.5","2000","2000","85.46674696227136","109","100","83.33333333333333","91.59663865546219","5.660377358490567","0","0.25268783784857235","3.3815053455179385","0","0"
"363","70","50","3","3","30","50","70","50","50","0.5","2000","2000","72.78661381608282","64","100","50","69.56521739130434","25","0","0.24759689508412264","3.2907806346617092","12.5","1200"
"365","100","50","3","3","30","50","70","50","50","0.5","2000","2000","100","93","100","53.03029874623573","88.57142857142857","10.638297872340425","33.33333333333333","0.24010956767237168","3.165909522373062","0","0"
"366","40","70","3","3","30","50","70","50","50","0.5","2000","2000","40.902501070311644","83","100","66.66666666666667","68.0327868852459","3.076923076923077","0","0.23897418337399676","3.1403910576859446","0","0"
"367","55","70","3","3","30","50","70","50","50","0.5","2000","2000","55.60057972144725","80","100","66.66666666666667","72.72727272727273","3.7735849056603774","0","0.23890106117258772","3.1391145779588303","0","0"
"368","70","70","3","3","30","50","70","50","50","0.5","2000","2000","69.94526602666734","90","100","78.98481894894401","77.58620689655173","1.8181818181818181","0","0.23890422113488827","3.1391697625970827","100","1300"
"370","100","70","3","3","30","50","70","50","50","0.5","2000","2000","100","91","100","100","83.4862385321101","7.5","0","0.24328226047507628","3.21496705796552","33.33333333333333","1600"
"371","40","90","3","3","30","50","70","50","50","0.5","2000","2000","41.02399287080771","60","100","50","53.09734513274337","6.122448979591836","0","0.23038111599123248","2.993444167991699","0","0"
"369","85","70","3","3","30","50","70","50","50","0.5","2000","2000","85.3795470078685","89","100","83.33333333333333","78.76106194690266","13.114754098360656","0","0.2432822604730134","3.214967057929495","25","600"
"373","70","90","3","3","30","50","70","50","50","0.5","2000","2000","71.45210155546083","85","100","83.33333333333333","78.70370370370371","8.88888888888889","0","0.23482885072859827","3.069191971303813","0","0"
"372","55","90","3","3","30","50","70","50","50","0.5","2000","2000","55.958892906921704","65","100","66.66666666666667","67.70833333333334","6.451612903225806","0","0.22821743459046392","2.9584892595455616","0","0"
"375","100","90","3","3","30","50","70","50","50","0.5","2000","2000","100","95","100","76.85185185185179","84.82142857142857","7.017543859649122","0","0.23381610937991823","3.0521614214132655","25","1300"
"374","85","90","3","3","30","50","70","50","50","0.5","2000","2000","86.76087050551611","93","100","66.66666666666667","86.91588785046729","12.962962962962962","0","0.2348300955157641","3.069213110226725","0","0"
"376","40","10","3","3","30","50","70","50","50","0.5","2000","2000","40.38991208092516","69","100","83.33333333333333","65.09433962264151","4.651162790697675","0","0.28621018179935637","4.009933511339503","0","0"
"377","55","10","3","3","30","50","70","50","50","0.5","2000","2000","55.031626271783445","86","100","87.8345498783455","73.50427350427351","6.451612903225806","0","0.28466840246320957","3.980196554654127","25","1800"
"379","85","10","3","3","30","50","70","50","50","0.5","2000","2000","85.10529537143195","114","100","57.444532462961185","86.36363636363636","4.285714285714286","0","0.28157144780270965","3.9201946138001524","33.33333333333333","1400"
"378","70","10","3","3","30","50","70","50","50","0.5","2000","2000","70.26025646392577","81","100","83.33333333333333","71.05263157894737","4.166666666666666","0","0.2862195317456789","4.010118028513026","0","0"
"380","100","10","3","3","30","50","70","50","50","0.5","2000","2000","100","99","100","53.03030303030303","88.39285714285714","23.404255319148938","33.33333333333333","0.2725128382417546","3.7543845030558294","27.27272727272727","200"
"383","70","30","3","3","30","50","70","50","50","0.5","2000","2000","69.73674720840631","75","100","83.33333333333333","66.96428571428571","11.11111111111111","0","0.26615799833880477","3.627123586354227","0","0"
"382","55","30","3","3","30","50","70","50","50","0.5","2000","2000","55.02054973979089","77","100","68.96551724137932","72.64150943396226","0","0","0.2627023029527092","3.5641963908977075","0","0"
"381","40","30","3","3","30","50","70","50","50","0.5","2000","2000","40.511286499903115","79","100","66.66666666666667","61.71875","0","0","0.26650052259720386","3.6334575665891777","0","0"
"384","85","30","3","3","30","50","70","50","50","0.5","2000","2000","86.27256503943171","66","33.33333333333333","100","84.61538461538461","23.333333333333332","0","0.2702466702995139","3.7032605306567308","14.285714285714285","900"
"386","40","50","3","3","30","50","70","50","50","0.5","2000","2000","40.11555332915433","94","100","70.84161816349851","67.62589928057554","2.5","0","0.24900461701404442","3.3162308825216726","0","0"
"385","100","30","3","3","30","50","70","50","50","0.5","2000","2000","100","88","100","83.33333333333333","89.79591836734694","6.976744186046512","0","0.2682023343191593","3.6651920585054785","0","0"
"387","55","50","3","3","30","50","70","50","50","0.5","2000","2000","54.757479226340784","86","100","52.77778218368298","68.25396825396825","7.246376811594203","0","0.23910272801406454","3.1462833088349735","0","0"
"388","70","50","3","3","30","50","70","50","50","0.5","2000","2000","70.52738892842456","87","100","53.03030303030303","71.900826446281","5.172413793103448","33.33333333333333","0.24013301208488405","3.1663241515104907","0","0"
"389","85","50","3","3","30","50","70","50","50","0.5","2000","2000","86.09446710458333","91","100","50","87.5","11.627906976744185","0","0.2526878378485682","3.3815053455178643","20","1100"
"391","40","70","3","3","30","50","70","50","50","0.5","2000","2000","40.56066024844677","53","83.33333333333334","83.33333333333333","55.208333333333336","6.25","0","0.24328226046076093","3.2149670577155227","50","1800"
"390","100","50","3","3","30","50","70","50","50","0.5","2000","2000","98.88929883427217","102","100","72.35541535462899","85.71428571428571","3.389830508474576","0","0.2494208923044432","3.3234369519433327","0","0"
"393","70","70","3","3","30","50","70","50","50","0.5","2000","2000","69.90777815033852","81","100","66.66666666666667","77.88461538461539","2.2222222222222223","0","0.23890106173085682","3.1391145875410245","0","0"
"392","55","70","3","3","30","50","70","50","50","0.5","2000","2000","56.70698208829123","66","100","66.66666666666667","68.75","3.225806451612903","0","0.2389010617308567","3.139114587541023","0","0"
"394","85","70","3","3","30","50","70","50","50","0.5","2000","2000","85.42343282355391","98","100","72.81734449067052","91.58878504672897","18.367346938775512","0","0.23868914273404038","3.1354802129336647","11.11111111111111","700"
"396","40","90","3","3","30","50","70","50","50","0.5","2000","2000","40.02015288017435","62","100","91.61317556280615","59.61538461538461","5.128205128205128","0","0.23627332849581592","3.0937170069413003","0","0"
"395","100","70","3","3","30","50","70","50","50","0.5","2000","2000","100","90","100","83.33333333333333","89.10891089108911","6.25","0","0.24109166110296654","3.177040822753272","0","0"
"397","55","90","3","3","30","50","70","50","50","0.5","2000","2000","56.62407096114103","67","100","66.66666666666667","67","9.30232558139535","0","0.23038111599123245","2.9934441679916985","25","1800"
"399","85","90","3","3","30","50","70","50","50","0.5","2000","2000","86.05152094556864","99","100","83.33333333333333","84.61538461538461","10.909090909090908","0","0.2339427087775839","3.054021139820526","0","0"
"400","100","90","3","3","30","50","70","50","50","0.5","2000","2000","100","93","100","66.66666666666667","86.11111111111111","16.9811320754717","0","0.23286314909050532","3.035681074103867","0","0"
"398","70","90","3","3","30","50","70","50","50","0.5","2000","2000","71.3404958066476","83","100","100","77.57009345794393","5.263157894736842","0","0.23705458527807724","3.1070975813450374","0","0"
"402","55","10","3","3","30","50","70","50","50","0.5","2000","2000","55.07206217800453","73","100","66.66666666666667","70.87378640776699","7.8431372549019605","0","0.2842712239895821","3.97198064669737","50","650"
"401","40","10","3","3","30","50","70","50","50","0.5","2000","2000","40.49872381764366","78","100","79.42386831275677","67.24137931034483","4.918032786885246","0","0.2781378101608696","3.858264615643534","33.33333333333333","1900"
"404","85","10","3","3","30","50","70","50","50","0.5","2000","2000","85.44435224053376","87","100","63.609467455621306","81.30841121495327","10.909090909090908","0","0.2767950893365048","3.8312286996208855","33.33333333333333","750"
"403","70","10","3","3","30","50","70","50","50","0.5","2000","2000","70.76224050190731","104","100","73.10824781295156","74.82014388489209","2.7027027027027026","0","0.2769570616694818","3.831744110416796","50","2100"
"405","100","10","3","3","30","50","70","50","50","0.5","2000","2000","100","110","100","53.03030303030303","89.43089430894308","3.076923076923077","33.33333333333333","0.2725128382417031","3.7543845030549328","0","0"
"406","40","30","3","3","30","50","70","50","50","0.5","2000","2000","40.12620180176312","87","100","68.06100482778866","65.41353383458647","0","0","0.26544596617022775","3.613777069543087","0","0"
"407","55","30","3","3","30","50","70","50","50","0.5","2000","2000","55.09714052496316","68","100","83.33333333333333","62.38532110091744","2.4390243902439024","0","0.268202335440841","3.6651920795683446","0","0"
"408","70","30","3","3","30","50","70","50","50","0.5","2000","2000","70.85821061703179","89","100","88.42592592592592","74.78991596638656","1.8867924528301887","0","0.2669328804090534","3.641870707967694","0","0"
"409","85","30","3","3","30","50","70","50","50","0.5","2000","2000","86.22175390428522","91","100","100","85.84905660377359","11.538461538461538","0","0.2702466702955298","3.7032605305819195","0","0"
"410","100","30","3","3","30","50","70","50","50","0.5","2000","2000","100","101","100","69.6969696969697","88.59649122807018","7.2727272727272725","33.33333333333333","0.2627346448454078","3.5772868244214937","50","350"
"411","40","50","3","3","30","50","70","50","50","0.5","2000","2000","41.02391010251747","82","100","68.45238095238095","61.19402985074627","2.941176470588235","0","0.24698670653479504","3.2811412318869095","0","0"
"414","85","50","3","3","30","50","70","50","50","0.5","2000","2000","86.0350559719504","96","100","69.69705537831572","84.95575221238938","12.5","33.33333333333333","0.24226815550792602","3.2044045644615142","16.666666666666664","1200"
"412","55","50","3","3","30","50","70","50","50","0.5","2000","2000","55.65252586766684","84","100","88.81431767337807","72.41379310344827","5.454545454545454","0","0.25122326099527775","3.3554591682565627","0","0"
"413","70","50","3","3","30","50","70","50","50","0.5","2000","2000","70.39854563473521","77","100","83.33333333333333","74.03846153846155","18.75","0","0.25055996323391105","3.3435114245452198","22.22222222222222","900"
