"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Trustv7.nlogo"
"Sweep_Reliability"
"03/01/2026 12:08:08:982 -0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","robot-reliability","num-humans","num-robots","initial-tasks","initial-trust","robot-autonomy","robot-transparency","robot-comm-frequency","collaboration-rate","delegation-sensitivity","max-ticks","[step]","average-trust","total-tasks-completed","team-efficiency","get-average-stress","get-task-success-rate","communication-events","get-robot-utilization","get-delegation-rate","get-human-idle-rate","get-monitoring-stress","get-active-stress","get-mean-kalman-gain","get-mean-trust-covariance","get-misallocation-rate","get-judgment-failure-rate"
"179","95","3","3","30","50","70","50","50","50","0.5","2000","2000","95.82326509087744","98","100","66.66666666666667","85.96491228070175","776","100","3.389830508474576","0","0","66.66666666666667","0.25431629901630176","3.411024683351327","0","0"
"183","40","3","3","30","50","70","50","50","50","0.5","2000","2000","40.8729542590904","54","100","66.66666666666667","49.54128440366973","1287","100","5","0","0","66.66666666666667","0.2526878378485682","3.3815053455178643","0","0"
"181","30","3","3","30","50","70","50","50","50","0.5","2000","2000","30.9239000099532","57","100","53.040621402701824","53.77358490566038","1072","100","4","33.33333333333333","9.12186420810547","75","0.24256795520819283","3.2093023401608574","0","0"
"180","100","3","3","30","50","70","50","50","50","0.5","2000","2000","100","91","100","50","88.3495145631068","1044","100","24.390243902439025","0","0","50","0.24843207341751394","3.3055172344458583","20","500"
"182","35","3","3","30","50","70","50","50","50","0.5","2000","2000","35.627480536229456","52","100","66.66666666666667","48.148148148148145","987","100","2.3255813953488373","0","0","66.66666666666667","0.25055996323391105","3.3435114245452198","0","0"
"184","45","3","3","30","50","70","50","50","50","0.5","2000","2000","44.58384050190977","65","100","83.33333333333333","63.10679611650486","967","100","2.564102564102564","0","0","83.33333333333333","0.25055996323391105","3.3435114245452198","0","0"
"186","55","3","3","30","50","70","50","50","50","0.5","2000","2000","56.33402237220196","105","100","83.33333333333333","74.46808510638297","797","100","4.285714285714286","0","0","83.33333333333333","0.2526878378485682","3.3815053455178643","0","0"
"185","50","3","3","30","50","70","50","50","50","0.5","2000","2000","50.386898415150746","73","100","66.66666666666667","62.39316239316239","831","100","3.8461538461538463","0","0","66.66666666666667","0.25057343897015416","3.343750007208113","0","0"
"191","80","3","3","30","50","70","50","50","50","0.5","2000","2000","80.78783411608947","92","100","66.66666666666667","77.96610169491525","910","100","9.67741935483871","0","0","66.66666666666667","0.24582186560232464","3.261229776922084","33.33333333333333","850"
"187","60","3","3","30","50","70","50","50","50","0.5","2000","2000","60.16445723452381","81","100","100","73.63636363636363","1079","100","4.545454545454546","0","0","100","0.25481586069446405","3.4195019358841328","0","0"
"193","90","3","3","30","50","70","50","50","50","0.5","2000","2000","89.94685076565561","85","100","50","77.98165137614679","854","100","10.204081632653061","0","0","50","0.2542750692883289","3.409784349122113","40","1000"
"192","85","3","3","30","50","70","50","50","50","0.5","2000","2000","84.89426232417757","112","100","60.954342772852044","88.88888888888889","694","100","4.477611940298507","0","0","60.954342772852044","0.24866778331245531","3.3096940962936294","66.66666666666666","400"
"189","70","3","3","30","50","70","50","50","50","0.5","2000","2000","70.01772449062344","98","100","83.33333333333333","80.99173553719008","849","100","8.620689655172415","0","0","83.33333333333333","0.24604495689779338","3.2649942452359446","40","600"
"188","65","3","3","30","50","70","50","50","50","0.5","2000","2000","65.08696968101664","108","100","78.1665063750596","80","605","100","0","0","0","78.1665063750596","0.24902789229066546","3.316587502712993","0","0"
"190","75","3","3","30","50","70","50","50","50","0.5","2000","2000","75.27764853596746","88","100","66.69552322687775","79.27927927927928","1244","100","9.090909090909092","0","0","66.69552322687775","0.2530223717154109","3.387537854914509","20","1300"
"194","95","3","3","30","50","70","50","50","50","0.5","2000","2000","96.17745205788044","90","100","69.69790995865453","86.53846153846155","1292","100","22","33.33333333333333","9.093729875963609","100","0.24233796721171044","3.2055440607011403","36.36363636363637","250"
"195","100","3","3","30","50","70","50","50","50","0.5","2000","2000","100","85","66.66666666666666","53.0303021627794","85","786","100","25.581395348837212","33.33333333333333","9.090906488338206","0","0.24010974104618818","3.16591235083917","18.181818181818183","650"
"196","30","3","3","30","50","70","50","50","50","0.5","2000","2000","30.727598515005738","60","100","83.33333333333333","58.252427184466015","1226","100","2","0","0","83.33333333333333","0.2526878378492567","3.381505345530263","0","0"
"197","35","3","3","30","50","70","50","50","50","0.5","2000","2000","35.4341950497812","52","100","66.66666666666667","51.48514851485149","945","100","4.545454545454546","0","0","66.66666666666667","0.24843208861925384","3.3055175035725757","0","0"
"198","40","3","3","30","50","70","50","50","50","0.5","2000","2000","39.72857547769198","69","100","83.33333333333333","58.97435897435898","653","100","5","0","0","83.33333333333333","0.2481857525520843","3.3012067293510885","33.33333333333333","2300"
"199","45","3","3","30","50","70","50","50","50","0.5","2000","2000","45.070373206818886","92","100","59.04022300842106","67.64705882352942","643","100","3.8461538461538463","0","0","59.04022300842106","0.24656994374712707","3.2727607499482017","0","0"
"201","55","3","3","30","50","70","50","50","50","0.5","2000","2000","52.31330071307122","65","33.33333333333333","83.33333333333333","61.32075471698113","1183","66.66666666666666","4.545454545454546","0","0","0","0.2526878378485682","3.3815053455178643","50","2200"
"200","50","3","3","30","50","70","50","50","50","0.5","2000","2000","49.18965711761822","93","100","75.55827115838036","69.40298507462687","990","100","2.8169014084507045","0","0","75.55827115838036","0.2538258161271316","3.401743679340562","50","2200"
"203","65","3","3","30","50","70","50","50","50","0.5","2000","2000","66.11273139490591","81","100","50","75.70093457943925","1151","100","3.7037037037037033","0","0","50","0.2484320886199478","3.3055175035848614","0","0"
"202","60","3","3","30","50","70","50","50","50","0.5","2000","2000","60.9214956695335","88","100","66.3265306122449","73.33333333333333","841","100","1.6129032258064515","0","0","66.3265306122449","0.25419960168135874","3.4151503787796904","0","0"
"204","70","3","3","30","50","70","50","50","50","0.5","2000","2000","70.35019743679223","92","100","61.47825866105114","80","698","100","1.7543859649122806","0","0","61.47825866105114","0.24793973979508163","3.2970444603856843","0","0"
"205","75","3","3","30","50","70","50","50","50","0.5","2000","2000","75.37809353375775","84","100","68.51851851851852","75","814","100","10.344827586206897","0","0","68.51851851851852","0.24686357517431923","3.2789436650605412","33.33333333333333","850"
"206","80","3","3","30","50","70","50","50","50","0.5","2000","2000","81.19626676283274","101","100","53.03030305359789","83.47107438016529","882","100","7.6923076923076925","33.33333333333333","9.090909160793661","75","0.24010944625482922","3.1659059418536537","20","1300"
"207","85","3","3","30","50","70","50","50","50","0.5","2000","2000","85.24427343819043","99","100","83.33333333333333","83.19327731092437","908","100","5.660377358490567","0","0","83.33333333333333","0.2526818752085033","3.3813979711077735","33.33333333333333","1700"
"208","90","3","3","30","50","70","50","50","50","0.5","2000","2000","90.9266732866259","90","100","53.03030303024321","88.23529411764706","827","100","13.157894736842104","33.33333333333333","9.090909090729637","75","0.2401098772049871","3.165914562914946","20","900"
"212","35","3","3","30","50","70","50","50","50","0.5","2000","2000","36.12305670679889","56","100","100","51.37614678899083","1309","100","4.878048780487805","0","0","100","0.25481569098561274","3.4194988797153356","0","0"
"210","100","3","3","30","50","70","50","50","50","0.5","2000","2000","100","83","100","66.66666666666667","89.24731182795699","1131","100","11.627906976744185","0","0","66.66666666666667","0.250559963233911","3.3435114245452198","0","0"
"209","95","3","3","30","50","70","50","50","50","0.5","2000","2000","96.53895490688609","107","100","83.33333333333333","84.92063492063492","974","100","9.615384615384617","0","0","83.33333333333333","0.2526878378490655","3.38150534552682","40","750"
"211","30","3","3","30","50","70","50","50","50","0.5","2000","2000","30.75876602866815","63","100","66.66666666666667","58.333333333333336","1491","100","6.122448979591836","0","0","66.66666666666667","0.25268783739342665","3.381505337460183","0","0"
"214","45","3","3","30","50","70","50","50","50","0.5","2000","2000","47.653566571748705","66","50","83.33333333333333","62.857142857142854","989","66.66666666666666","2.941176470588235","0","0","100","0.2526878378485682","3.3815053455178643","0","0"
"213","40","3","3","30","50","70","50","50","50","0.5","2000","2000","40.970010961164895","66","100","83.33333333333333","58.4070796460177","1333","100","15.384615384615385","0","0","83.33333333333333","0.25256652291140647","3.379358664264027","25","800"
"215","50","3","3","30","50","70","50","50","50","0.5","2000","2000","50.55061595697676","70","100","57.63323221425903","65.42056074766354","974","100","2.3255813953488373","0","0","57.63323221425903","0.2493391121749693","3.3216335063926237","0","0"
"216","55","3","3","30","50","70","50","50","50","0.5","2000","2000","54.82967344867393","67","66.66666666666666","50","70.52631578947368","831","100","10.81081081081081","0","0","50","0.24843208861925384","3.3055175035725757","0","0"
"217","60","3","3","30","50","70","50","50","50","0.5","2000","2000","60.278563655148815","86","100","72.49718326569432","71.66666666666667","681","100","10.526315789473683","0","0","72.49718326569432","0.25139358837772896","3.3583189296284353","16.666666666666664","1600"
"218","65","3","3","30","50","70","50","50","50","0.5","2000","2000","66.41145585939239","75","100","100","73.52941176470588","1368","100","8.88888888888889","0","0","100","0.25481571083039484","3.4194992370860136","50","900"
"221","80","3","3","30","50","70","50","50","50","0.5","2000","2000","81.78686584167973","98","100","71.79931335931487","82.35294117647058","724","100","7.017543859649122","0","0","71.79931335931487","0.24577689541181744","3.260419936714514","50","600"
"219","70","3","3","30","50","70","50","50","50","0.5","2000","2000","70.52978780796388","98","100","56.211985056944535","77.77777777777779","1001","100","9.523809523809524","0","0","56.211985056944535","0.2488203985379082","3.312402689993716","16.666666666666664","1500"
"220","75","3","3","30","50","70","50","50","50","0.5","2000","2000","76.40111836229967","73","100","100","72.27722772277228","1249","100","4.761904761904762","0","0","100","0.2526878378485682","3.3815053455178643","50","1700"
"223","90","3","3","30","50","70","50","50","50","0.5","2000","2000","91.03837118236343","84","100","36.36363668380138","77.77777777777779","546","100","6.8181818181818175","33.33333333333333","9.090910051404144","50","0.2379838876614744","3.127951404717866","0","0"
"225","100","3","3","30","50","70","50","50","50","0.5","2000","2000","99.32194035735643","99","100","83.33333333333333","77.95275590551181","875","100","10.76923076923077","0","0","83.33333333333333","0.2511027194264561","3.3536193583471317","42.857142857142854","566.6666666666667"
"224","95","3","3","30","50","70","50","50","50","0.5","2000","2000","95.22911009603007","107","100","83.33333333333333","86.29032258064517","882","100","6.349206349206349","0","0","83.33333333333333","0.24656188030514622","3.273842489696776","50","750"
"222","85","3","3","30","50","70","50","50","50","0.5","2000","2000","84.02747583049425","89","100","40.58858048641108","74.78991596638656","1497","100","12.5","33.33333333333333","21.765741459233237","50","0.23834394618962373","3.13049283493603","37.5","533.3333333333333"
"227","35","3","3","30","50","70","50","50","50","0.5","2000","2000","34.559829419836525","63","100","73.83368153070475","56.75675675675676","1016","100","1.9607843137254901","0","0","73.83368153070475","0.25198473233932245","3.368879355326811","0","0"
"226","30","3","3","30","50","70","50","50","50","0.5","2000","2000","31.05156967278468","67","100","92.34929991347194","51.14503816793893","731","100","1.5384615384615385","0","0","92.34929991347194","0.25403991201316367","3.4055958679375244","0","0"
"228","40","3","3","30","50","70","50","50","50","0.5","2000","2000","40.94256170890406","49","100","83.33333333333333","53.2608695652174","1075","100","14.705882352941178","0","0","83.33333333333333","0.250559963233911","3.3435114245452198","20","2300"
"230","50","3","3","30","50","70","50","50","50","0.5","2000","2000","50.966061151321746","100","100","66.66666666666667","71.94244604316546","677","100","1.4925373134328357","0","0","66.66666666666667","0.2502443874802056","3.3378347816563783","0","0"
"229","45","3","3","30","50","70","50","50","50","0.5","2000","2000","45.35806782534604","69","100","54.32098765432099","62.16216216216216","1452","100","4.166666666666666","0","0","54.32098765432099","0.24732201047061253","3.2859509806912275","0","0"
"231","55","3","3","30","50","70","50","50","50","0.5","2000","2000","55.782756887868594","80","100","36.36363636363637","75.47169811320755","831","100","7.317073170731707","33.33333333333333","9.090909090909092","50","0.24010988387209573","3.1659146809301197","33.33333333333333","1100"
"233","65","3","3","30","50","70","50","50","50","0.5","2000","2000","65.00094166195505","110","100","69.06544664159975","79.13669064748201","407","100","1.4492753623188406","0","0","69.06544664159975","0.24730638717097633","3.286045171607954","0","0"
"232","60","3","3","30","50","70","50","50","50","0.5","2000","2000","60.55350754517932","89","100","83.33333333333333","76.72413793103449","641","100","3.9215686274509802","0","0","83.33333333333333","0.25122604675960125","3.355776392002064","50","1400"
"234","70","3","3","30","50","70","50","50","50","0.5","2000","2000","70.54793745614212","84","100","83.33333333333333","75.67567567567568","985","100","0","0","0","83.33333333333333","0.25269767967638485","3.3816825870895375","0","0"
"235","75","3","3","30","50","70","50","50","50","0.5","2000","2000","75.4799002801366","91","100","66.66666666666667","78.44827586206897","834","100","5.88235294117647","0","0","66.66666666666667","0.25055996323391105","3.3435114245452198","0","0"
"237","85","3","3","30","50","70","50","50","50","0.5","2000","2000","88.20405820298795","69","100","83.33333333333333","76.66666666666667","1469","100","11.11111111111111","0","0","83.33333333333333","0.2526878378485682","3.3815053455178643","0","0"
"236","80","3","3","30","50","70","50","50","50","0.5","2000","2000","80.97931667950907","96","100","66.66666666666667","81.35593220338984","799","100","8.928571428571429","0","0","66.66666666666667","0.25219879284347263","3.37286431757836","20","1100"
"238","90","3","3","30","50","70","50","50","50","0.5","2000","2000","90.2067575538649","100","100","89.55068209877912","86.20689655172413","1130","100","11.475409836065573","0","0","89.55068209877912","0.252446627167162","3.3772391365307377","28.57142857142857","650"
"239","95","3","3","30","50","70","50","50","50","0.5","2000","2000","95.39316695226863","93","100","91.18374468039816","83.03571428571429","1423","100","8.771929824561402","0","0","91.18374468039816","0.2548157125053287","3.4194992672487174","20","1300"
"241","30","3","3","30","50","70","50","50","50","0.5","2000","2000","30.34252866361742","54","100","50","51.42857142857142","1249","100","0","0","0","50","0.24843209009503867","3.3055175296993973","0","0"
"240","100","3","3","30","50","70","50","50","50","0.5","2000","2000","100","108","100","54.58937198067633","80","692","100","5.47945205479452","0","0","54.58937198067633","0.24719863010342738","3.283846086272282","25","1500"
"243","40","3","3","30","50","70","50","50","50","0.5","2000","2000","38.94955582831181","77","100","76.27256775392038","60.629921259842526","849","100","1.5384615384615385","0","0","76.27256775392038","0.24793029226310684","3.2974826315380312","0","0"
"242","35","3","3","30","50","70","50","50","50","0.5","2000","2000","34.709770923302464","79","100","57.77072833072672","64.75409836065575","782","100","0","0","0","57.77072833072672","0.24649244151863545","3.2714424356510468","0","0"
"245","50","3","3","30","50","70","50","50","50","0.5","2000","2000","50.73894779006466","76","100","43.822187551458136","66.08695652173913","1408","100","5.769230769230769","33.33333333333333","9.090909090909092","61.187826781732646","0.23874549891301255","3.1414786550536284","0","0"
"244","45","3","3","30","50","70","50","50","50","0.5","2000","2000","45.85669478922919","82","100","70.67713701431494","68.33333333333333","867","100","1.5384615384615385","0","0","70.67713701431494","0.2496435584684578","3.3273468178671606","0","0"
"247","60","3","3","30","50","70","50","50","50","0.5","2000","2000","62.18298492259354","96","100","74.03538892885845","78.04878048780488","671","100","4.411764705882353","0","0","74.03538892885845","0.2517039356890021","3.3638361707665934","33.33333333333333","1100"
"249","70","3","3","30","50","70","50","50","50","0.5","2000","2000","71.94399723227734","82","100","69.70728806936849","77.35849056603774","1057","100","12","33.33333333333333","9.12186420810547","100","0.24256795525030017","3.209302340919139","16.666666666666664","1100"
"246","55","3","3","30","50","70","50","50","50","0.5","2000","2000","55.63829695749893","87","100","66.66666666666667","72.5","1288","100","8.620689655172415","0","0","66.66666666666667","0.24843208859581786","3.305517503157672","40","950"
"250","75","3","3","30","50","70","50","50","50","0.5","2000","2000","76.3678424090787","96","100","66.66666666666667","78.68852459016394","1163","100","5.769230769230769","0","0","66.66666666666667","0.250559963233911","3.3435114245452198","33.33333333333333","1700"
"248","65","3","3","30","50","70","50","50","50","0.5","2000","2000","65.81133854109191","112","100","83.33333333333333","79.43262411347519","752","100","2.9850746268656714","0","0","83.33333333333333","0.25644417415171067","3.4490186137018224","0","0"
"251","80","3","3","30","50","70","50","50","50","0.5","2000","2000","80.47841319595271","108","100","74.57384048073294","83.07692307692308","970","100","9.230769230769232","0","0","74.57384048073294","0.25173075839212067","3.364649506863703","16.666666666666664","1700"
"252","85","3","3","30","50","70","50","50","50","0.5","2000","2000","85.82787182141665","102","100","66.66666666666667","85","1021","100","8.333333333333332","0","0","66.66666666666667","0.25055959484918894","3.343504902789718","20","1300"
"253","90","3","3","30","50","70","50","50","50","0.5","2000","2000","90.3031544155679","80","100","100","83.33333333333334","1739","100","10.256410256410255","0","0","100","0.2548157124632253","3.4194992664905084","0","0"
"254","95","3","3","30","50","70","50","50","50","0.5","2000","2000","95.00002941001863","91","100","50","85.04672897196261","1215","100","14.893617021276595","0","0","50","0.24843208861925392","3.305517503572577","14.285714285714285","1200"
"255","100","3","3","30","50","70","50","50","50","0.5","2000","2000","97.94888280057181","101","100","57.80645101200863","86.32478632478633","1084","100","1.694915254237288","0","0","57.80645101200863","0.2494784134012701","3.324118992655418","0","0"
"256","30","3","3","30","50","70","50","50","50","0.5","2000","2000","30.365848656942486","49","100","83.33333333333333","46.666666666666664","1273","100","8","0","0","83.33333333333333","0.2564441735708643","3.4490186032417696","0","0"
"258","40","3","3","30","50","70","50","50","50","0.5","2000","2000","40.074609973901886","76","50","91.18828432959752","64.40677966101694","800","100","1.9607843137254901","0","0","0","0.25239401070898176","3.376268126253161","0","0"
"257","35","3","3","30","50","70","50","50","50","0.5","2000","2000","34.16567548327635","83","100","66.66666666666667","65.87301587301587","690","100","2.898550724637681","0","0","66.66666666666667","0.2526983985752703","3.381692914854188","50","2800"
"260","50","3","3","30","50","70","50","50","50","0.5","2000","2000","50.09862974752702","68","100","66.66666666666667","65.38461538461539","927","100","2.3255813953488373","0","0","66.66666666666667","0.25055996323391094","3.3435114245452193","0","0"
"259","45","3","3","30","50","70","50","50","50","0.5","2000","2000","46.315465270912235","66","100","55.98290598290598","66","1160","100","8.333333333333332","0","0","55.98290598290598","0.25013232576204164","3.3359535688754214","25","1900"
"262","60","3","3","30","50","70","50","50","50","0.5","2000","2000","59.52285753579603","73","100","83.33333333333333","71.56862745098039","1494","100","5.454545454545454","0","0","83.33333333333333","0.2484320886192539","3.305517503572576","0","0"
"264","70","3","3","30","50","70","50","50","50","0.5","2000","2000","70.17683609735242","100","100","66.66666666666667","84.03361344537815","1119","100","3.508771929824561","0","0","66.66666666666667","0.2526878378485682","3.3815053455178643","50","1000"
"261","55","3","3","30","50","70","50","50","50","0.5","2000","2000","55.36232694393082","98","100","66.3265306122449","75.96899224806202","996","100","4.225352112676056","0","0","66.3265306122449","0.24556992399196695","3.2569039788524137","0","0"
"263","65","3","3","30","50","70","50","50","50","0.5","2000","2000","65.48490157712324","85","100","53.03031083801569","74.56140350877193","941","100","2.380952380952381","33.33333333333333","9.090932514047063","75","0.24011910453159227","3.1660651144465644","0","0"
"265","75","3","3","30","50","70","50","50","50","0.5","2000","2000","75.56010521498007","105","100","60.0434868806447","78.94736842105263","388","100","0","0","0","60.0434868806447","0.2428138137639606","3.2073732989164943","0","0"
"266","80","3","3","30","50","70","50","50","50","0.5","2000","2000","81.40341831147043","87","83.33333333333334","71.07843137254902","79.0909090909091","876","100","0","0","0","81.61764705882352","0.24890979608385252","3.314488564656374","0","0"
"267","85","3","3","30","50","70","50","50","50","0.5","2000","2000","86.45602157714326","86","100","69.6969696969697","79.62962962962963","894","100","6.0606060606060606","33.33333333333333","9.090909090909092","100","0.2422377585474428","3.2039086028928754","50","1200"
"269","95","3","3","30","50","70","50","50","50","0.5","2000","2000","95.02888898215245","90","100","83.33333333333333","86.53846153846155","1102","100","15.555555555555555","0","0","83.33333333333333","0.2526878378485682","3.381505345517864","28.57142857142857","650"
"270","100","3","3","30","50","70","50","50","50","0.5","2000","2000","98.9697038262323","108","100","43.9467887937278","85.71428571428571","596","100","4.411764705882353","33.33333333333333","9.090909090909339","61.37472864513703","0.2279780944428318","2.9557743848248723","0","0"
"268","90","3","3","30","50","70","50","50","50","0.5","2000","2000","90.57819816641639","85","100","83.33333333333333","81.73076923076923","995","100","4.545454545454546","0","0","83.33333333333333","0.2526878378485682","3.3815053455178643","0","0"
"272","35","3","3","30","50","70","50","50","50","0.5","2000","2000","35.70064093672837","55","100","66.66666666666667","47.41379310344828","1388","100","4.444444444444445","0","0","66.66666666666667","0.250559963233911","3.3435114245452198","0","0"
"271","30","3","3","30","50","70","50","50","50","0.5","2000","2000","28.287045445959723","53","100","83.33333333333333","52.475247524752476","1106","100","2.3255813953488373","0","0","83.33333333333333","0.25514268690991077","3.425395280347141","0","0"
"273","40","3","3","30","50","70","50","50","50","0.5","2000","2000","41.639404564893674","57","100","100","50.89285714285714","1217","100","11.627906976744185","0","0","100","0.25122518165215485","3.3557608129453023","0","0"
"275","50","3","3","30","50","70","50","50","50","0.5","2000","2000","50.55590027318669","73","100","66.66666666666667","68.86792452830188","1208","100","10","0","0","66.66666666666667","0.250559963233911","3.3435114245452198","0","0"
"274","45","3","3","30","50","70","50","50","50","0.5","2000","2000","44.52171895661511","69","83.33333333333334","72.7176220807582","69","626","100","3.8461538461538463","0","0","84.0764331211373","0.2501863787924368","3.3369074532644194","0","0"
"276","55","3","3","30","50","70","50","50","50","0.5","2000","2000","55.08379057601047","63","50","66.66666666666667","62.37623762376238","989","100","0","0","0","0","0.25268783784856813","3.3815053455178643","0","0"
"279","70","3","3","30","50","70","50","50","50","0.5","2000","2000","70.35595797088179","93","100","66.66666666666667","73.22834645669292","1161","100","8.333333333333332","0","0","66.66666666666667","0.2505599633759083","3.3435114270593833","20","2100"
"278","65","3","3","30","50","70","50","50","50","0.5","2000","2000","64.1492858897369","74","100","66.66666666666667","69.81132075471697","1297","100","7.547169811320755","0","0","66.66666666666667","0.24278985903519068","3.207829394278195","0","0"
"277","60","3","3","30","50","70","50","50","50","0.5","2000","2000","60.70455677489051","79","100","74.73967979624142","67.52136752136752","980","100","0","0","0","74.73967979624142","0.252687837884828","3.3815053461708424","0","0"
"280","75","3","3","30","50","70","50","50","50","0.5","2000","2000","77.0995575330511","109","100","52.05444442751942","80.74074074074075","838","100","1.3513513513513513","0","0","52.05444442751942","0.23604525676547175","3.0909835017035356","0","0"
"281","80","3","3","30","50","70","50","50","50","0.5","2000","2000","81.54787734711888","93","100","52.421652421652425","78.8135593220339","1113","100","3.7735849056603774","0","0","52.421652421652425","0.24531007717906952","3.2509269339092413","100","750"
"282","85","3","3","30","50","70","50","50","50","0.5","2000","2000","85.33618712631882","90","100","48.75553882640936","84.11214953271028","874","100","20","33.33333333333333","9.159698240234375","68.55345911949685","0.2332906486494155","3.0481912819195593","18.181818181818183","600"
"283","90","3","3","30","50","70","50","50","50","0.5","2000","2000","89.67252209584284","114","100","77.94401790727012","89.0625","820","100","5.333333333333334","0","0","77.94401790727012","0.2504838339942797","3.3422794560082765","0","0"
"284","95","3","3","30","50","70","50","50","50","0.5","2000","2000","97.04527325772939","101","100","83.33333333333333","89.38053097345133","1024","100","10.416666666666668","0","0","83.33333333333333","0.25268765956165457","3.381502189185715","0","0"
"286","30","3","3","30","50","70","50","50","50","0.5","2000","2000","30.004182405124155","63","100","67.97235023041475","56.75675675675676","1303","100","1.694915254237288","0","0","67.97235023041475","0.25107868835156233","3.3551656784812844","0","0"
"287","35","3","3","30","50","70","50","50","50","0.5","2000","2000","36.15589208455346","59","100","69.6969696969697","54.12844036697248","1246","100","3.7735849056603774","33.33333333333333","9.090909090909092","100","0.24223775848675286","3.203908601902764","0","0"
"289","45","3","3","30","50","70","50","50","50","0.5","2000","2000","45.19623201517022","64","100","83.33333333333333","58.71559633027523","724","100","2.5","0","0","83.33333333333333","0.2548157124632253","3.4194992664905084","0","0"
"288","40","3","3","30","50","70","50","50","50","0.5","2000","2000","40.481962690806434","57","100","100","54.285714285714285","868","100","0","0","0","100","0.2526878378485682","3.3815053455178643","0","0"
"290","50","3","3","30","50","70","50","50","50","0.5","2000","2000","48.736444465116485","67","83.33333333333334","50","64.42307692307693","875","66.66666666666666","7.142857142857142","0","0","50","0.24374072046076733","3.2239897401325806","0","0"
"285","100","3","3","30","50","70","50","50","50","0.5","2000","2000","100","105","100","68.58407079646018","87.5","863","100","9.523809523809524","0","0","68.58407079646018","0.24566824164612844","3.258568552974521","33.33333333333333","600"
"292","60","3","3","30","50","70","50","50","50","0.5","2000","2000","61.00035308195379","58","100","66.66666666666667","64.44444444444444","1097","100","14.285714285714285","0","0","66.66666666666667","0.2505599632383902","3.343511424624517","0","0"
"293","65","3","3","30","50","70","50","50","50","0.5","2000","2000","66.03335477614547","85","100","50","69.10569105691057","1168","100","5.263157894736842","0","0","50","0.24843208861925384","3.3055175035725757","0","0"
"291","55","3","3","30","50","70","50","50","50","0.5","2000","2000","55.46647570519975","81","100","50","67.5","852","100","3.571428571428571","0","0","50","0.24364945191260146","3.2224333647870727","50","2100"
"296","80","3","3","30","50","70","50","50","50","0.5","2000","2000","81.33894992451455","100","100","63.09931970805844","76.92307692307693","897","100","4.3478260869565215","0","0","63.09931970805844","0.2505600004790508","3.343512084037902","33.33333333333333","1800"
"294","70","3","3","30","50","70","50","50","50","0.5","2000","2000","71.36580646306014","70","100","83.33333333333333","68.62745098039215","1307","100","17.5","0","0","83.33333333333333","0.25326394877289954","3.3917266896546394","28.57142857142857","950"
"295","75","3","3","30","50","70","50","50","50","0.5","2000","2000","76.71956051281647","99","100","43.53362686706791","81.14754098360656","901","100","8.064516129032258","33.33333333333333","9.090909090909092","60.75498575514732","0.23850952028748007","3.1372793520670204","20","1600"
"297","85","3","3","30","50","70","50","50","50","0.5","2000","2000","85.50960952088586","103","100","61.71269456215716","83.06451612903226","698","100","4.411764705882353","0","0","61.71269456215716","0.24009208488282494","3.164775985307026","0","0"
"298","90","3","3","30","50","70","50","50","50","0.5","2000","2000","90.67259312643039","99","100","83.33333333333333","86.08695652173914","1053","100","5.263157894736842","0","0","83.33333333333333","0.2526878378485682","3.3815053455178643","66.66666666666666","400"
"299","95","3","3","30","50","70","50","50","50","0.5","2000","2000","95.77096732814898","77","100","53.030303059478065","81.91489361702128","1471","100","19.35483870967742","33.33333333333333","9.090909178434202","75","0.24019461833314873","3.167414501856586","16.666666666666664","1200"
"301","30","3","3","30","50","70","50","50","50","0.5","2000","2000","31.47998705599296","54","100","69.6969696969697","56.84210526315789","719","100","2.3255813953488373","33.33333333333333","9.090909090909092","100","0.24268431676122804","3.2119648387848154","0","0"
"300","100","3","3","30","50","70","50","50","50","0.5","2000","2000","100","76","100","83.33333333333333","82.6086956521739","1294","100","45.83333333333333","0","0","83.33333333333333","0.2526878378391308","3.381505345347914","27.27272727272727","433.3333333333333"
"302","35","3","3","30","50","70","50","50","50","0.5","2000","2000","35.417313693581015","59","100","83.33333333333333","55.140186915887845","678","100","4.761904761904762","0","0","83.33333333333333","0.25268783784856835","3.381505345517867","0","0"
"304","45","3","3","30","50","70","50","50","50","0.5","2000","2000","46.63893964040827","69","100","71.12388474498056","65.71428571428571","1310","100","5.769230769230769","0","0","71.12388474498056","0.24897091679872893","3.315556769874489","0","0"
"303","40","3","3","30","50","70","50","50","50","0.5","2000","2000","42.27590651334145","77","100","50","64.16666666666667","856","100","0","0","0","50","0.2526878378485682","3.381505345517864","0","0"
"305","50","3","3","30","50","70","50","50","50","0.5","2000","2000","51.00502797950562","74","83.33333333333334","67.68388106416275","66.66666666666666","979","100","7.6923076923076925","0","0","75","0.24645565306159636","3.2720212550808867","0","0"
"306","55","3","3","30","50","70","50","50","50","0.5","2000","2000","54.43087765450466","81","83.33333333333334","89.71193435441201","69.82758620689656","834","100","1.8518518518518516","0","0","100","0.25099555947459623","3.3517468025783814","0","0"
"307","60","3","3","30","50","70","50","50","50","0.5","2000","2000","59.72392472736666","73","100","66.66666666666667","69.52380952380952","982","100","5.555555555555555","0","0","66.66666666666667","0.2514422833566446","3.359189481005567","33.33333333333333","1100"
