"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Trustv7.nlogo"
"TimeSeries_Baseline"
"03/01/2026 12:59:33:523 -0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","num-humans","num-robots","initial-tasks","initial-trust","robot-reliability","robot-autonomy","robot-transparency","robot-comm-frequency","collaboration-rate","delegation-sensitivity","max-ticks","[step]","average-trust","total-tasks-completed","team-efficiency","get-average-stress","get-task-success-rate","get-delegation-rate","get-human-idle-rate","get-monitoring-stress","get-active-stress","get-mean-kalman-gain","get-mean-trust-covariance"
"6","3","3","30","50","90","70","50","50","50","0.5","2000","820","90.3074970891912","44","100","70.91144150297363","95.65217391304348","11.538461538461538","0","0","70.91144150297363","0.24266772817867976","3.205076377416628"
"2","3","3","30","50","90","70","50","50","50","0.5","2000","920","89.91030722933122","41","100","64.6249203912796","80.3921568627451","6.451612903225806","0","0","64.6249203912796","0.23864937908040115","3.1371046967104896"
"9","3","3","30","50","90","70","50","50","50","0.5","2000","940","91.29178912726776","36","100","72.94824217147493","85.71428571428571","15","0","0","72.94824217147493","0.2516727326379842","3.3632998334255544"
"3","3","3","30","50","90","70","50","50","50","0.5","2000","920","91.03147573962741","41","100","84.20871805434528","87.2340425531915","11.538461538461538","0","0","84.20871805434528","0.24786185230791724","3.2954817269832883"
"1","3","3","30","50","90","70","50","50","50","0.5","2000","880","86.8405017465011","38","100","83.33333333333333","82.6086956521739","12.5","0","0","83.33333333333333","0.2526877604618882","3.3815039517612804"
"4","3","3","30","50","90","70","50","50","50","0.5","2000","780","90.04159617802509","27","100","66.66666666666667","79.41176470588235","0","0","0","66.66666666666667","0.25055996323391105","3.3435114245452198"
"8","3","3","30","50","90","70","50","50","50","0.5","2000","960","89.75807683148098","50","100","44.07633098528911","83.33333333333334","5.128205128205128","33.33333333333333","9.093729875963609","61.56763153995186","0.2309737018707878","3.005478594666997"
"5","3","3","30","50","90","70","50","50","50","0.5","2000","900","92.31308283682455","42","100","56.38834947437425","91.30434782608695","23.52941176470588","0","0","56.38834947437425","0.2511130353941775","3.354168380698976"
"6","3","3","30","50","90","70","50","50","50","0.5","2000","840","90.30749708919122","44","100","70.9114414996768","95.65217391304348","11.538461538461538","0","0","70.9114414996768","0.24266772817867976","3.205076377416628"
"9","3","3","30","50","90","70","50","50","50","0.5","2000","960","91.55180839093298","36","100","73.72152025169947","85.71428571428571","15","0","0","73.72152025169947","0.2517951152367072","3.3654865043279756"
"7","3","3","30","50","90","70","50","50","50","0.5","2000","1000","91.00624904611063","46","100","50","85.18518518518519","5","0","0","50","0.24843208861925384","3.3055175035725757"
"2","3","3","30","50","90","70","50","50","50","0.5","2000","940","90.4067570852905","43","100","65.96255769255022","81.13207547169812","6.451612903225806","0","0","65.96255769255022","0.2460346071490661","3.263295828872773"
"3","3","3","30","50","90","70","50","50","50","0.5","2000","940","91.02783504127433","42","100","83.33333333333333","87.5","11.538461538461538","0","0","83.33333333333333","0.2475636155234309","3.2901955210593967"
"5","3","3","30","50","90","70","50","50","50","0.5","2000","920","90.69516916039841","42","100","56.89103271258523","89.36170212765957","23.52941176470588","0","0","56.89103271258523","0.24903448315429014","3.316207416003369"
"8","3","3","30","50","90","70","50","50","50","0.5","2000","980","89.68562326657512","50","100","44.07539117447619","83.33333333333334","5.128205128205128","33.33333333333333","9.090909091236146","61.567632216096214","0.23087352829344673","3.00384370927517"
"4","3","3","30","50","90","70","50","50","50","0.5","2000","800","90.00166053180344","27","100","66.66666666666667","79.41176470588235","0","0","0","66.66666666666667","0.25055996323391105","3.3435114245452198"
"6","3","3","30","50","90","70","50","50","50","0.5","2000","860","90.30749708919122","44","100","70.9114414996768","95.65217391304348","11.538461538461538","0","0","70.9114414996768","0.24266772817867976","3.205076377416628"
"7","3","3","30","50","90","70","50","50","50","0.5","2000","1020","90.63434344128945","46","100","50","85.18518518518519","5","0","0","50","0.24843208861925384","3.3055175035725757"
"9","3","3","30","50","90","70","50","50","50","0.5","2000","980","90.7868216027852","37","100","74.18756542403429","84.0909090909091","15","0","0","74.18756542403429","0.2518629467479974","3.3666996304820436"
"2","3","3","30","50","90","70","50","50","50","0.5","2000","960","90.03577081550769","44","100","66.28243966959955","81.48148148148148","6.25","0","0","66.28243966959955","0.24576279741340368","3.258580930048852"
"3","3","3","30","50","90","70","50","50","50","0.5","2000","960","91.02769005958221","42","100","83.33333333333333","87.5","11.538461538461538","0","0","83.33333333333333","0.24756303704743887","3.2901852798820515"
"1","3","3","30","50","90","70","50","50","50","0.5","2000","900","90.6784642255789","39","100","83.33333333333333","82.97872340425532","10.526315789473683","0","0","83.33333333333333","0.2526878377252424","3.3815053432967304"
"5","3","3","30","50","90","70","50","50","50","0.5","2000","940","92.70477450935357","42","100","56.8914951753209","89.36170212765957","23.52941176470588","0","0","56.8914951753209","0.24873372866893004","3.310864050334544"
"8","3","3","30","50","90","70","50","50","50","0.5","2000","1000","90.36046029695747","52","100","34.6328428239691","83.87096774193549","5","33.33333333333333","9.090909090909092","47.4038096904991","0.23087349309856656","3.0038431350968007"
"4","3","3","30","50","90","70","50","50","50","0.5","2000","820","91.19483822865853","29","100","66.66666666666667","80.55555555555556","0","0","0","66.66666666666667","0.25055996323391105","3.3435114245452198"
"6","3","3","30","50","90","70","50","50","50","0.5","2000","880","90.97416375585787","47","100","61.4570598518768","95.91836734693877","11.11111111111111","0","0","61.4570598518768","0.24266772817867976","3.205076377416628"
"7","3","3","30","50","90","70","50","50","50","0.5","2000","1040","91.24729153231438","47","100","50","85.45454545454545","5","0","0","50","0.24843208861925384","3.3055175035725757"
"2","3","3","30","50","90","70","50","50","50","0.5","2000","980","90.0044301964836","45","100","66.0106938962664","81.81818181818183","6.0606060606060606","0","0","66.0106938962664","0.24463919433163553","3.23896765843511"
"9","3","3","30","50","90","70","50","50","50","0.5","2000","1000","90.99343094864865","38","100","74.46844510782607","84.44444444444444","15","0","0","74.46844510782607","0.2519021989597866","3.3674019349868445"
"3","3","3","30","50","90","70","50","50","50","0.5","2000","980","91.02768427189967","43","100","83.33333333333333","87.75510204081633","10.714285714285714","0","0","83.33333333333333","0.24756303612556452","3.290185263561483"
"1","3","3","30","50","90","70","50","50","50","0.5","2000","920","90.12518213084952","39","100","83.33333333333333","82.97872340425532","10.526315789473683","0","0","83.33333333333333","0.2505599632337145","3.34351142454168"
"5","3","3","30","50","90","70","50","50","50","0.5","2000","960","94.64094392974393","44","100","61.19257086935392","89.79591836734694","23.52941176470588","0","0","61.19257086935392","0.24968127236382545","3.327743477773406"
"4","3","3","30","50","90","70","50","50","50","0.5","2000","840","91.12395981485611","29","100","66.66666666666667","80.55555555555556","0","0","0","66.66666666666667","0.25055996323391105","3.3435114245452198"
"6","3","3","30","50","90","70","50","50","50","0.5","2000","900","90.25131720224147","47","100","60.990341963843754","95.91836734693877","11.11111111111111","0","0","60.990341963843754","0.24390685268783321","3.227278842275617"
"8","3","3","30","50","90","70","50","50","50","0.5","2000","1020","90.35108651559295","54","100","40.811622177520825","84.375","4.878048780487805","33.33333333333333","9.090909090909092","56.67197872082669","0.23087349308620464","3.0038431348951247"
"2","3","3","30","50","90","70","50","50","50","0.5","2000","1000","90.23391137290524","45","100","66.02196947167117","81.81818181818183","6.0606060606060606","0","0","66.02196947167117","0.24457592402465347","3.2378703914895914"
"7","3","3","30","50","90","70","50","50","50","0.5","2000","1060","90.96787999236376","47","100","50","85.45454545454545","5","0","0","50","0.24843208861925384","3.3055175035725757"
"3","3","3","30","50","90","70","50","50","50","0.5","2000","1000","91.02768404243697","43","100","89.88837380477844","86","10.344827586206897","0","0","89.88837380477844","0.24767378821573657","3.292146850267778"
"9","3","3","30","50","90","70","50","50","50","0.5","2000","1020","90.89007180698299","38","100","74.63772783287124","84.44444444444444","15","0","0","74.63772783287124","0.2519252568417024","3.3678145920930924"
"5","3","3","30","50","90","70","50","50","50","0.5","2000","980","90.41653423961645","45","100","53.03494629788249","90","27.77777777777778","33.33333333333333","9.104838893647461","75","0.24034997191791177","3.169865424809594"
"1","3","3","30","50","90","70","50","50","50","0.5","2000","940","90.0906846546187","40","100","83.33333333333333","81.63265306122449","10.526315789473683","0","0","83.33333333333333","0.24808836499225648","3.3001825141476835"
"2","3","3","30","50","90","70","50","50","50","0.5","2000","1020","90.19915285125467","47","100","62.26822768333262","82.45614035087719","5.88235294117647","0","0","62.26822768333262","0.24457585982416732","3.2378692796145914"
"7","3","3","30","50","90","70","50","50","50","0.5","2000","1080","91.25555685930736","48","100","50","85.71428571428571","5","0","0","50","0.24843208861925384","3.3055175035725757"
"6","3","3","30","50","90","70","50","50","50","0.5","2000","920","90.38773148843302","48","100","60.99034196369585","96","11.11111111111111","0","0","60.99034196369585","0.24391408663887273","3.227409109601733"
"3","3","3","30","50","90","70","50","50","50","0.5","2000","1020","91.29050474247198","44","100","89.9294978559433","84.61538461538461","10.344827586206897","0","0","89.9294978559433","0.24762571748088488","3.2912952319099205"
"8","3","3","30","50","90","70","50","50","50","0.5","2000","1040","90.35091083725816","55","100","49.0148467128241","84.61538461538461","4.761904761904762","33.33333333333333","9.090909090909092","68.97681552378161","0.2308734930862003","3.0038431348950545"
"9","3","3","30","50","90","70","50","50","50","0.5","2000","1040","91.00573851405375","39","100","81.23439813018742","84.78260869565217","14.285714285714285","0","0","81.23439813018742","0.2529408954789622","3.3860671296632976"
"5","3","3","30","50","90","70","50","50","50","0.5","2000","1000","90.58283376885686","47","100","53.030303030841395","90.38461538461539","26.31578947368421","33.33333333333333","9.090909092524175","75","0.2348335181294936","3.0728828416332328"
"4","3","3","30","50","90","70","50","50","50","0.5","2000","860","90.2040490677299","29","100","66.66666666666667","78.37837837837837","0","0","0","66.66666666666667","0.25055996323391105","3.3435114245452198"
"7","3","3","30","50","90","70","50","50","50","0.5","2000","1100","91.38158850922588","51","100","50","86.4406779661017","4.761904761904762","0","0","50","0.24843208861925384","3.3055175035725757"
"2","3","3","30","50","90","70","50","50","50","0.5","2000","1040","90.04578469438643","49","100","71.91891964803682","83.05084745762711","5.714285714285714","0","0","71.91891964803682","0.24906519979057187","3.3172660360973567"
"6","3","3","30","50","90","70","50","50","50","0.5","2000","940","90.6758620453423","49","100","63.18211702827086","96.07843137254902","10.344827586206897","0","0","63.18211702827086","0.24145913280999776","3.1853775753194618"
"1","3","3","30","50","90","70","50","50","50","0.5","2000","960","90.04417790760014","40","100","83.33333333333333","81.63265306122449","10.526315789473683","0","0","83.33333333333333","0.2480883649922568","3.3001825141476893"
"8","3","3","30","50","90","70","50","50","50","0.5","2000","1060","90.35090754478995","55","100","49.127403932858215","84.61538461538461","4.761904761904762","33.33333333333333","9.090909090909092","69.14565135383278","0.2308734930862003","3.0038431348950545"
"3","3","3","30","50","90","70","50","50","50","0.5","2000","1040","91.18845712313414","45","100","82.93003602609184","84.90566037735849","10","0","0","82.93003602609184","0.24762567179507608","3.2912944226982646"
"9","3","3","30","50","90","70","50","50","50","0.5","2000","1060","91.06495912333101","40","100","79.33275503253576","85.1063829787234","13.636363636363635","0","0","79.33275503253576","0.25269001846528594","3.3815446150540436"
"5","3","3","30","50","90","70","50","50","50","0.5","2000","1020","90.4233165346429","47","100","53.03030303030303","90.38461538461539","26.31578947368421","33.33333333333333","9.090909090909092","75","0.23324384700310752","3.04559491576914"
"7","3","3","30","50","90","70","50","50","50","0.5","2000","1120","88.96036296239151","52","50","50","85.24590163934425","4.761904761904762","0","0","50","0.24843208861925384","3.3055175035725757"
"4","3","3","30","50","90","70","50","50","50","0.5","2000","880","90.74713063788845","29","100","66.66666666666667","78.37837837837837","0","0","0","66.66666666666667","0.25055996323391105","3.3435114245452198"
"2","3","3","30","50","90","70","50","50","50","0.5","2000","1060","90.83515487524157","51","83.33333333333334","68.34428218476673","83.60655737704919","5.405405405405405","0","0","68.34428218476673","0.2480047210168498","3.2983507921087103"
"6","3","3","30","50","90","70","50","50","50","0.5","2000","960","89.61974111901652","50","100","63.18211702827088","94.33962264150944","10","0","0","63.18211702827088","0.24027530317166354","3.1653958867971492"
"1","3","3","30","50","90","70","50","50","50","0.5","2000","980","90.04255793522572","41","100","83.33333333333333","82","10","0","0","83.33333333333333","0.2480883649922568","3.3001825141476893"
"8","3","3","30","50","90","70","50","50","50","0.5","2000","1080","90.3509074830843","55","100","49.13516264855088","84.61538461538461","4.761904761904762","33.33333333333333","9.090909090909092","69.15728942737178","0.2308734930862003","3.0038431348950545"
"3","3","3","30","50","90","70","50","50","50","0.5","2000","1060","91.18845712313414","46","83.33333333333334","89.92950654582035","83.63636363636363","10","0","0","100","0.24762567179507608","3.2912944226982646"
"9","3","3","30","50","90","70","50","50","50","0.5","2000","1080","91.01121446379803","40","100","78.18606992457383","85.1063829787234","13.636363636363635","0","0","78.18606992457383","0.25268784132362954","3.3815054080977984"
"5","3","3","30","50","90","70","50","50","50","0.5","2000","1040","90.89714310793003","47","100","53.03030303030303","90.38461538461539","26.31578947368421","33.33333333333333","9.090909090909092","75","0.23320020079362525","3.0448507399830285"
"2","3","3","30","50","90","70","50","50","50","0.5","2000","1080","90.5204191850356","51","100","66.76724634634033","83.60655737704919","5.405405405405405","0","0","66.76724634634033","0.2473523984344114","3.2869318693938925"
"4","3","3","30","50","90","70","50","50","50","0.5","2000","900","91.3155016616646","30","100","66.66666666666667","78.94736842105263","0","0","0","66.66666666666667","0.25055996323391105","3.3435114245452198"
"7","3","3","30","50","90","70","50","50","50","0.5","2000","1140","91.74809073383915","52","100","36.36364417134902","85.24590163934425","8.695652173913043","33.33333333333333","9.090932514047063","50","0.23799122853293644","3.1280711708934166"
"1","3","3","30","50","90","70","50","50","50","0.5","2000","1000","90.04252227496711","42","100","83.33333333333333","82.35294117647058","10","0","0","83.33333333333333","0.2480883649922568","3.3001825141476893"
"6","3","3","30","50","90","70","50","50","50","0.5","2000","980","90.61309390770236","50","100","63.18211702827088","94.33962264150944","10","0","0","63.18211702827088","0.24027458122203607","3.1653837572440637"
"8","3","3","30","50","90","70","50","50","50","0.5","2000","1100","90.40195654584583","57","100","62.772128072542785","85.07462686567165","4.651162790697675","0","0","62.772128072542785","0.24125985378603151","3.1803121105734093"
"3","3","3","30","50","90","70","50","50","50","0.5","2000","1080","91.18845712313414","46","100","100","83.63636363636363","9.67741935483871","0","0","100","0.24762567179507608","3.2912944226982646"
"5","3","3","30","50","90","70","50","50","50","0.5","2000","1060","92.64165286597768","50","100","66.66666666666667","90.9090909090909","26.31578947368421","0","0","66.66666666666667","0.24388887828792918","3.227371809746554"
"2","3","3","30","50","90","70","50","50","50","0.5","2000","1100","90.55966940876196","54","100","68.46108189860458","84.375","5.263157894736842","0","0","68.46108189860458","0.24703290905750586","3.2812056932156572"
"9","3","3","30","50","90","70","50","50","50","0.5","2000","1100","91.31603521629613","43","100","77.3385131837026","86","13.043478260869565","0","0","77.3385131837026","0.25268783785410615","3.3815053456175934"
"7","3","3","30","50","90","70","50","50","50","0.5","2000","1160","92.31165021615406","53","100","36.36363636363727","85.48387096774194","8.695652173913043","33.33333333333333","9.090909090911808","50","0.24010988711037173","3.1659147337601845"
"1","3","3","30","50","90","70","50","50","50","0.5","2000","1020","89.56689205139634","42","100","83.33333333333333","80.76923076923077","10","0","0","83.33333333333333","0.2480883649922568","3.3001825141476893"
"4","3","3","30","50","90","70","50","50","50","0.5","2000","920","91.91516524543516","31","100","66.66666666666667","79.48717948717949","0","0","0","66.66666666666667","0.25055996323391105","3.3435114245452198"
"6","3","3","30","50","90","70","50","50","50","0.5","2000","1000","90.74426700723745","50","100","69.17177186061802","92.5925925925926","9.67741935483871","0","0","69.17177186061802","0.2427835067957986","3.207951664399776"
"3","3","3","30","50","90","70","50","50","50","0.5","2000","1100","91.18845712313414","48","100","100","84.21052631578947","9.375","0","0","100","0.24762567179507608","3.2912944226982646"
"5","3","3","30","50","90","70","50","50","50","0.5","2000","1080","91.4361109127042","51","100","66.66666666666667","91.07142857142857","26.31578947368421","0","0","66.66666666666667","0.25054908811063964","3.343318399208703"
"8","3","3","30","50","90","70","50","50","50","0.5","2000","1120","90.3529464821605","58","100","53.50372059461912","85.29411764705883","4.545454545454546","0","0","53.50372059461912","0.2413234708746964","3.1814380802893845"
"7","3","3","30","50","90","70","50","50","50","0.5","2000","1180","91.74264619666285","54","83.33333333333334","36.36363636363637","85.71428571428571","8.695652173913043","33.33333333333333","9.090909090909092","50","0.23798200925857596","3.1279207599760306"
"2","3","3","30","50","90","70","50","50","50","0.5","2000","1120","90.74804807982423","54","100","70.18855252515935","84.375","5.263157894736842","0","0","70.18855252515935","0.24703290756900786","3.281205667030058"
"9","3","3","30","50","90","70","50","50","50","0.5","2000","1120","91.06722449700742","45","100","76.71205311719577","86.53846153846155","12.5","0","0","76.71205311719577","0.25268783784857696","3.3815053455180233"
"4","3","3","30","50","90","70","50","50","50","0.5","2000","940","91.33214794472916","31","100","66.66666666666667","79.48717948717949","0","0","0","66.66666666666667","0.25055996323391105","3.3435114245452198"
"1","3","3","30","50","90","70","50","50","50","0.5","2000","1040","90.53391756074848","43","100","83.33333333333333","79.62962962962963","9.523809523809524","0","0","83.33333333333333","0.24821130763958707","3.302397598091525"
"5","3","3","30","50","90","70","50","50","50","0.5","2000","1100","92.01129428089853","51","100","66.66666666666667","91.07142857142857","26.31578947368421","0","0","66.66666666666667","0.25055994590235137","3.3435111169130836"
"8","3","3","30","50","90","70","50","50","50","0.5","2000","1140","90.35098887947304","59","100","47.619710209464955","84.28571428571429","4.545454545454546","0","0","47.619710209464955","0.24132357228614523","3.181439875644454"
"6","3","3","30","50","90","70","50","50","50","0.5","2000","1020","90.35855917391568","54","100","71.04358667556431","93.10344827586206","9.375","0","0","71.04358667556431","0.24448234992147022","3.237592341766437"
"3","3","3","30","50","90","70","50","50","50","0.5","2000","1120","91.18845712313414","49","100","99.83416458333333","84.48275862068965","9.090909090909092","0","0","99.83416458333333","0.24762567179507608","3.2912944226982646"
"2","3","3","30","50","90","70","50","50","50","0.5","2000","1140","91.0949326364602","54","100","71.45613802647206","84.375","5.263157894736842","0","0","71.45613802647206","0.24703290756708587","3.2812056669962466"
"7","3","3","30","50","90","70","50","50","50","0.5","2000","1200","91.6489996740357","55","83.33333333333334","36.36363636363637","85.9375","8.695652173913043","33.33333333333333","9.090909090909092","50","0.23798200925743895","3.1279207599574814"
"9","3","3","30","50","90","70","50","50","50","0.5","2000","1140","91.05717663139835","45","100","76.2490136580035","86.53846153846155","12.5","0","0","76.2490136580035","0.25268783784856813","3.3815053455178643"
"1","3","3","30","50","90","70","50","50","50","0.5","2000","1060","91.50136267168789","44","100","83.33333333333333","80","9.523809523809524","0","0","83.33333333333333","0.24738830352009622","3.2880635050022184"
"4","3","3","30","50","90","70","50","50","50","0.5","2000","960","90.72033093848722","33","100","66.66666666666667","80.48780487804879","0","0","0","66.66666666666667","0.25055996323391105","3.3435114245452198"
"5","3","3","30","50","90","70","50","50","50","0.5","2000","1120","91.41508900987787","53","100","66.66666666666667","91.37931034482759","25","0","0","66.66666666666667","0.2505599632062909","3.343511424054968"
"8","3","3","30","50","90","70","50","50","50","0.5","2000","1160","90.41768357030487","59","100","47.61971020945808","84.28571428571429","4.545454545454546","0","0","47.61971020945808","0.2411738073312318","3.178858488150403"
"3","3","3","30","50","90","70","50","50","50","0.5","2000","1140","91.18845712313414","51","100","99.05307861738773","85","9.090909090909092","0","0","99.05307861738773","0.24762567179507608","3.2912944226982646"
"7","3","3","30","50","90","70","50","50","50","0.5","2000","1220","91.9894931972737","55","100","36.36363636363637","85.9375","8.333333333333332","33.33333333333333","9.090909090909092","50","0.23798200925743854","3.1279207599574748"
"6","3","3","30","50","90","70","50","50","50","0.5","2000","1040","90.55438624932157","55","100","69.16324482160782","93.22033898305084","9.090909090909092","0","0","69.16324482160782","0.24379553064194082","3.225912327281723"
"9","3","3","30","50","90","70","50","50","50","0.5","2000","1160","91.02111217445092","46","100","75.90676432363716","86.79245283018868","12.5","0","0","75.90676432363716","0.25268783784856813","3.3815053455178643"
"2","3","3","30","50","90","70","50","50","50","0.5","2000","1160","91.00986836952892","57","100","80.49921045934822","85.07462686567165","5.128205128205128","0","0","80.49921045934822","0.24926036894518477","3.320741492906194"
"4","3","3","30","50","90","70","50","50","50","0.5","2000","980","91.50062810968984","33","100","66.66666666666667","80.48780487804879","0","0","0","66.66666666666667","0.25055996323391105","3.3435114245452198"
"1","3","3","30","50","90","70","50","50","50","0.5","2000","1080","91.34794886839273","47","100","83.33333333333333","81.03448275862068","9.090909090909092","0","0","83.33333333333333","0.24738810801887232","3.2880599843555185"
"3","3","3","30","50","90","70","50","50","50","0.5","2000","1160","91.18845712313414","51","100","98.34650006659787","85","9.090909090909092","0","0","98.34650006659787","0.24762567179507608","3.2912944226982646"
"7","3","3","30","50","90","70","50","50","50","0.5","2000","1240","91.21433884876812","56","100","36.36340420025739","86.15384615384616","12","33.33333333333333","9.090212600772173","50","0.23797971801739473","3.127883380408566"
"9","3","3","30","50","90","70","50","50","50","0.5","2000","1180","91.12001951980046","46","100","75.65379537131821","86.79245283018868","12.5","0","0","75.65379537131821","0.2526878378485682","3.3815053455178643"
"5","3","3","30","50","90","70","50","50","50","0.5","2000","1140","92.19898246834748","54","100","66.66666666666667","91.52542372881356","25","0","0","66.66666666666667","0.2505583673893801","3.3434580819296627"
"8","3","3","30","50","90","70","50","50","50","0.5","2000","1180","89.9401164151813","59","100","47.61971020945807","83.09859154929578","4.545454545454546","0","0","47.61971020945807","0.24114225144177656","3.1783149709318033"
"3","3","3","30","50","90","70","50","50","50","0.5","2000","1180","91.85512378980081","54","100","82.05364891955034","85.71428571428571","8.823529411764707","0","0","82.05364891955034","0.24762567179507608","3.2912944226982646"
"1","3","3","30","50","90","70","50","50","50","0.5","2000","1100","90.60556770433617","47","100","83.33333333333333","81.03448275862068","9.090909090909092","0","0","83.33333333333333","0.24738810770731592","3.28805997874492"
"7","3","3","30","50","90","70","50","50","50","0.5","2000","1260","91.12414217360886","57","100","36.363636363609444","86.36363636363636","12","33.33333333333333","9.090909090828337","50","0.23798200844515738","3.1279207467057124"
"6","3","3","30","50","90","70","50","50","50","0.5","2000","1060","90.67564713305664","57","83.33333333333334","74.84466177024326","93.44262295081968","8.823529411764707","0","0","74.84466177024326","0.24693988240932022","3.280341767140809"
"9","3","3","30","50","90","70","50","50","50","0.5","2000","1200","93.21185201201665","48","100","75.46681680215363","87.27272727272727","12.5","0","0","75.46681680215363","0.25268783784856813","3.3815053455178643"
"8","3","3","30","50","90","70","50","50","50","0.5","2000","1200","90.88379039261223","63","100","60.214700871517465","84","4.25531914893617","0","0","60.214700871517465","0.24427284187856144","3.232902208534856"
"3","3","3","30","50","90","70","50","50","50","0.5","2000","1200","91.28776839395725","54","100","81.11868537992699","85.71428571428571","8.823529411764707","0","0","81.11868537992699","0.24812427497057235","3.300143565559781"
"5","3","3","30","50","90","70","50","50","50","0.5","2000","1160","92.11315768580626","55","100","66.66666666666667","91.66666666666666","23.809523809523807","0","0","66.66666666666667","0.2505599605851023","3.343511336005468"
"2","3","3","30","50","90","70","50","50","50","0.5","2000","1180","90.44495596564146","59","100","79.19473973769918","85.5072463768116","4.878048780487805","0","0","79.19473973769918","0.24951883116460993","3.3253748412611066"
"9","3","3","30","50","90","70","50","50","50","0.5","2000","1220","91.15286523960413","50","100","60.492655571000064","86.20689655172413","15.384615384615385","33.33333333333333","10.768437500000001","85.3547646065001","0.24399193754025264","3.23183423293491"
"8","3","3","30","50","90","70","50","50","50","0.5","2000","1220","91.18935829531948","63","100","60.03650632135207","84","4.25531914893617","0","0","60.03650632135207","0.24456091940380686","3.2379938658640373"
"1","3","3","30","50","90","70","50","50","50","0.5","2000","1120","92.81035816486735","50","83.33333333333334","83.33333333333333","81.9672131147541","9.090909090909092","0","0","75","0.2473881077068194","3.288059978735978"
"4","3","3","30","50","90","70","50","50","50","0.5","2000","1000","91.31954297495979","34","100","66.66666666666667","80.95238095238095","0","0","0","66.66666666666667","0.25055996323391105","3.3435114245452198"
"7","3","3","30","50","90","70","50","50","50","0.5","2000","1280","91.1394365086076","57","100","36.36363636363637","86.36363636363636","12","33.33333333333333","9.09090909090909","50","0.23798200925715318","3.1279207599528203"
"6","3","3","30","50","90","70","50","50","50","0.5","2000","1080","90.05808116363478","57","100","74.84654988899142","93.44262295081968","8.823529411764707","0","0","74.84654988899142","0.24690878374800782","3.2798327692323315"
"5","3","3","30","50","90","70","50","50","50","0.5","2000","1180","90.61532526610408","55","100","66.66666666666667","91.66666666666666","23.809523809523807","0","0","66.66666666666667","0.2505599637909504","3.343511434340494"
"8","3","3","30","50","90","70","50","50","50","0.5","2000","1240","91.3099273215483","64","100","51.6030081207166","84.21052631578947","4.166666666666666","0","0","51.6030081207166","0.24254436687857972","3.2036276771898886"
"9","3","3","30","50","90","70","50","50","50","0.5","2000","1240","92.17554833567748","51","100","83.33333333333333","86.4406779661017","15.384615384615385","0","0","83.33333333333333","0.24455623122522455","3.2397142294448202"
"7","3","3","30","50","90","70","50","50","50","0.5","2000","1300","90.4619713956007","59","100","36.36363636363637","86.76470588235294","11.538461538461538","33.33333333333333","9.09090909090909","50","0.23798200925743843","3.127920759957473"
"4","3","3","30","50","90","70","50","50","50","0.5","2000","1020","90.96404553508391","35","100","66.66666666666667","79.54545454545455","0","0","0","66.66666666666667","0.25055996323391105","3.3435114245452198"
"9","3","3","30","50","90","70","50","50","50","0.5","2000","1260","90.27036621031539","51","100","83.33333333333333","86.4406779661017","15.384615384615385","0","0","83.33333333333333","0.25054649520237826","3.343268899400868"
"8","3","3","30","50","90","70","50","50","50","0.5","2000","1260","91.19010339668965","64","100","51.60300811399185","84.21052631578947","4.166666666666666","0","0","51.60300811399185","0.24082535853363018","3.174756119504229"
"6","3","3","30","50","90","70","50","50","50","0.5","2000","1100","91.9974314221173","59","83.33333333333334","74.84655028630993","93.65079365079364","8.823529411764707","0","0","74.84655028630993","0.24690824940162528","3.2798236209764613"
"5","3","3","30","50","90","70","50","50","50","0.5","2000","1200","92.08685189778335","55","100","66.66666666666667","90.1639344262295","23.809523809523807","0","0","66.66666666666667","0.2505599632359156","3.3435114245806035"
"2","3","3","30","50","90","70","50","50","50","0.5","2000","1200","90.56155557028978","59","100","78.93257101837726","85.5072463768116","4.878048780487805","0","0","78.93257101837726","0.2494169065882568","3.323546531352774"
"4","3","3","30","50","90","70","50","50","50","0.5","2000","1040","90.48014839331502","36","100","66.66666666666667","80","0","0","0","66.66666666666667","0.25055996323391105","3.3435114245452198"
"9","3","3","30","50","90","70","50","50","50","0.5","2000","1280","90.73684119802608","52","100","83.33333333333333","86.66666666666667","15.384615384615385","0","0","83.33333333333333","0.25268781638416277","3.381504958977331"
"8","3","3","30","50","90","70","50","50","50","0.5","2000","1280","91.5843779532956","66","100","58.160703894185254","84.61538461538461","4.081632653061225","0","0","58.160703894185254","0.24442433303738562","3.235649165179915"
"7","3","3","30","50","90","70","50","50","50","0.5","2000","1320","90.45947056424814","60","100","36.36363636363637","86.95652173913044","11.11111111111111","33.33333333333333","9.09090909090909","50","0.2379820092574385","3.1279207599574743"
"2","3","3","30","50","90","70","50","50","50","0.5","2000","1220","90.87176002224409","61","100","78.29035386345703","85.91549295774648","4.878048780487805","0","0","78.29035386345703","0.24934631757935236","3.322281192068034"
"5","3","3","30","50","90","70","50","50","50","0.5","2000","1220","92.84488032995561","57","100","66.66666666666667","90.47619047619048","23.809523809523807","0","0","66.66666666666667","0.2505599632339142","3.3435114245452766"
"9","3","3","30","50","90","70","50","50","50","0.5","2000","1300","90.25575551759412","53","100","87.07791666666667","85.48387096774194","13.793103448275861","0","0","87.07791666666667","0.2530635273652742","3.3881664214464204"
